video_id,title,channel_title,published_at,view_count,like_count,comment_count,activity,query
iu0932hhuCw,ROK-U: MTA Attempt,rokultimate,2011-07-12T17:00:39Z,400,2,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
Pmvsk_GKJOk,"frisbee game , MTA #frisbee #mta #frisbeegolf",FrisbeeMTA,2023-05-05T01:10:43Z,2595,42,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
wOtDhQ1xEsM,Guinness World Record - Highest score flying disc self-caught flight on inline skates,Frisbee Rob,2022-11-11T23:42:50Z,281,3,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
bKQCijOEZsI,Mini Disc TRC World Record on Ice Skates,Frisbee Rob,2018-12-13T16:51:49Z,126,2,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
NHpWGifgRc8,"MTA on Snowshoes with a Frisbee in Woodstock, New Brunswick",Frisbee Rob,2015-02-22T17:15:21Z,926,9,5,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
ymvdo3F0bx0,Guinness World Record - Longest flying disc throw and catch on inline skates,Frisbee Rob,2022-11-12T18:08:51Z,2581,7,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
zdSxJhqo4wg,CTV News Calgary - Rob McLeod and Davy Whippet Attempt Canine MTA World Record,Frisbee Rob,2014-10-12T01:32:44Z,443,3,1,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
8cYtQZTzUKo,SKY #frisbee #highlight #ultimate #throw #catch,Frisbee High Life,2023-02-07T21:08:17Z,5969,90,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
3f2gq8UktQw,Frisbee Rob Self-Caught Flight Training - July 15 2022,Frisbee Rob,2022-07-15T20:47:21Z,562,13,5,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
sNRlq4kQaMo,Guinness World Records Holder Rob McLeod Frisbee on Ice Training,Frisbee Rob,2015-01-10T10:44:13Z,2478,10,6,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
u02OHLjOEnA,Throw Run and Catch from the 38th All Japan Overall Championships.,horiant,2013-08-01T01:58:46Z,701,2,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
uFgt63zTbCc,Frisbee Rob Going for New Guinness World Record at the 2022 Silver Skate Festival,Frisbee Rob,2022-01-14T19:56:19Z,815,18,5,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
_1JWmdblqic,Snowbank MTA Missed Catch During World Record Attempts,Frisbee Rob,2015-02-25T21:04:57Z,264,1,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
NK5viOmMs1M,Mini Disc Self Caught Flight on Ice Skates World Records,Frisbee Rob,2018-12-13T18:41:51Z,95,1,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
EAp2lZAPJho,DDC Men&#39;s Final - 2016 US Open Overall Flying Disc Championships,Frisbee Rob,2016-08-25T21:48:13Z,2596,21,15,Discathon,discathon frisbee | discathon disc
m0dYeRlcTaQ,Double Disc Court (DDC) Frisbee - Saisonauftakt 2023 - &quot;Ultimate Rainbirds&quot; vs „no name“,Moskitos Ultimate Frisbee - MTV München,2023-04-23T19:44:37Z,243,11,0,Discathon,discathon frisbee | discathon disc
XyaKBvtHz9c,Open Discathon final at the 2009 Worlds,Mikael Zewgren,2009-12-29T21:54:24Z,877,3,0,Discathon,discathon frisbee | discathon disc
_htfyC9PfXo,SM-final discathon open,Infostig film och berättelser,2019-06-29T05:51:08Z,1514,11,1,Discathon,discathon frisbee | discathon disc
tvpbEh1bGJ0,"1990 US Open Frisbee Championships: Distance, Episode 1",gettybfree,2008-12-31T06:02:47Z,2767,11,3,Discathon,discathon frisbee | discathon disc
RfyoQT1Qs0I,"1990 US Open Frisbee Championships: Discathon, MTA  and Freestyle, Episode 6/7",gettybfree,2009-01-02T02:11:23Z,7460,14,1,Discathon,discathon frisbee | discathon disc
lcISKTO5JWY,Freestyle Frisbee ( MTA ),Alex Joseph,2021-05-17T05:42:43Z,104,13,0,Discathon,discathon frisbee | discathon disc
cLdNefy6ir0,1988 US Open Frisbee Championships: DDC/Discathon (6/8),gettybfree,2009-01-20T09:33:03Z,2568,11,0,Discathon,discathon frisbee | discathon disc
nszaRylOxus,How To Play Double Disc Court (DDC),Escape!! Frisbee,2010-01-03T02:17:31Z,74153,264,20,Discathon,discathon frisbee | discathon disc
5_vDrFdNsDc,Players Try to Name all 10 Flying Disc Disciplines,World Flying Disc Federation,2020-12-23T18:42:21Z,1500,30,19,Discathon,discathon frisbee | discathon disc
lfHvhnxpyiw,Freestyle Frisbee MTA with 180,Alex Joseph,2021-07-07T04:27:57Z,1012,48,1,Discathon,discathon frisbee | discathon disc
CLgONeGpEV4,Discathon Finals - 2011 WFDF World Overall Flying Disc Championships,Frisbee Rob,2011-07-28T17:10:47Z,8351,14,3,Discathon,discathon frisbee | discathon disc
PWhyBNIhKO4,Jeremy and Randal vs. Todd and Brian - Double Disc Court - Game 1,#PickupUltimateIsFun,2020-06-11T02:40:08Z,673,9,7,Discathon,discathon frisbee | discathon disc
jIKXkMq9ljk,2022 WFDF Overall disc world championship finals,Frizbee Mike,2022-08-09T03:35:19Z,284,5,0,Discathon,discathon frisbee | discathon disc
_19xCAPHjuk,2019 WFDF Overall Flying Disc Championships Promo,BellCo Productions,2019-06-19T14:11:17Z,86,0,0,Discathon,discathon frisbee | discathon disc
iaF4aFXiwFY,"*Discathon • LUFS Masters - livestream , kval + FINAL",Studio Allround,2021-09-19T03:22:03Z,9,1,0,Discathon,discathon frisbee | discathon disc
pofvdDLx1h0,SM-final discathon damer,Infostig film och berättelser,2019-06-27T20:53:05Z,167,2,0,Discathon,discathon frisbee | discathon disc
2JpI_PAtg-4,Mini Disc MTA World Record on Ice Skates,Frisbee Rob,2018-12-13T16:51:26Z,87,1,0,Discathon,discathon frisbee | discathon disc
n7-lGogsai4,"1990 US Open Frisbee Championships: Disc Golf, Episode 5",gettybfree,2009-01-01T22:32:26Z,11125,35,6,Discathon,discathon frisbee | discathon disc
DHT4m_46pqc,The Frisbee Show - Episode 3 - 2019 WFDF World Overall Flying Disc Championships,World Flying Disc Federation,2019-07-10T02:14:59Z,704,7,0,Discathon,discathon frisbee | discathon disc
t8e270wdwZI,SM-final discathon juniorer,Infostig film och berättelser,2019-06-29T05:44:11Z,139,0,0,Discathon,discathon frisbee | discathon disc
5vz0XoGhHPk,MTV München - Moskitos: Discathon (aus dem Overall Frisbee),Moskitos Ultimate Frisbee - MTV München,2021-04-18T13:29:16Z,181,18,0,Discathon,discathon frisbee | discathon disc
ckXh8StGlS0,Pt. 7 - Finished my first discathon race in 25 years and didn&#39;t finish last! Follow on my Facebook.,Scott Stokely,2025-08-10T16:30:57Z,1367,37,3,Discathon,discathon frisbee | discathon disc
3r7W1vXaEPk,World Champion Jack Cooksey Explains an Overall Disc Sports Competition,Frisbee Rob,2012-03-27T17:33:06Z,1160,10,0,Discathon,discathon frisbee | discathon disc
onZgw6K3GH0,"1990 US Open Frisbee Championships: DDC, Episode 4/7",gettybfree,2009-01-01T09:58:11Z,3156,4,1,Discathon,discathon frisbee | discathon disc
E4StzXTwV34,World Champion Freestyle Frisbee: Spread the Jam Project (The Great Wall),spreadthejamproject,2012-12-26T21:17:25Z,174029,740,66,Freestyle,freestyle frisbee
l721-Io1bqU,Amazing Frisbee Freestyle Tricks,Brodie Smith,2012-06-22T20:54:36Z,124176,3466,347,Freestyle,freestyle frisbee
5B2lwGOmxYs,Introduction to Freestyle Disc (Frisbee),Frisbee Rob,2018-02-05T06:00:54Z,31297,198,19,Freestyle,freestyle frisbee
gHgaiG3-zvI,Freestyle frisbee Coloradicals Castiglia Branigan Wright 1st place 1984 US Open La Mirada,Larry Imperiale,2017-12-26T00:45:14Z,1090,26,1,Freestyle,freestyle frisbee
3V0rE_pABTA,Reworking moves - which is cooler?? #frisbee #freestyle,William Ho,2025-09-22T06:47:47Z,1408,19,2,Freestyle,freestyle frisbee
32QyhqVkgrY,Gold Medal Routine - World Urban Games Flying Disc Freestyle,World Flying Disc Federation,2019-09-19T00:50:44Z,47202,354,35,Freestyle,freestyle frisbee
qr326ES0GGU,Freestyle Frisbee: Ray Hoggard | Liszt - Hungarian Rhapsody No. 2,TheFreestyleFrisbee,2025-08-22T15:41:59Z,432,27,2,Freestyle,freestyle frisbee
xg4TMFLXehE,Freestyle Frisbee: Discovering new combos!,William Ho,2025-10-04T03:36:48Z,232,6,0,Freestyle,freestyle frisbee
RGATbVDmNaI,Freestyle Frisbee Superstars Show Off World Championship Moves,You Asked For It,2023-07-25T17:13:39Z,3869,68,3,Freestyle,freestyle frisbee
Sytt_0aHqQU,Freestyle Frisbee Tutorials: Basic Self Throw,TheFreestyleFrisbee,2014-03-02T03:06:33Z,19491,183,7,Freestyle,freestyle frisbee
Z07lnMPgaPU,Freestyle Frisbee: Cold Windy Night,William Ho,2026-02-24T20:35:49Z,71,4,0,Freestyle,freestyle frisbee
EQz6yEITWHY,Frisbeer 2023: Daniel O&#39;Neill &amp; James Wiseman (Freestyle Frisbee Semis),Freestyle Frisbee: Study Tapes,2023-05-07T16:42:05Z,266,14,0,Freestyle,freestyle frisbee
x3uvoG461OU,"Freestyle Frisbee: Best Friends Jam (Jake, Ryan, and James) (May 28, 2018)",Freestyle Frisbee,2018-06-19T16:46:31Z,34916,386,39,Freestyle,freestyle frisbee
3qm0IEufwS8,Flying Disc Freestyle,World Flying Disc Federation,2019-09-20T23:36:18Z,1948,29,2,Freestyle,freestyle frisbee
PepPQkYkYRM,Greatest Frisbee Throw (via brodiesmith),CLASH ON,2024-02-14T14:20:54Z,419112,4267,55,Freestyle,freestyle frisbee
qkGSR-KP5m8,Daily skids #freestyle #frisbee,William Ho,2025-09-11T01:39:22Z,926,23,2,Freestyle,freestyle frisbee
2_SIZJ4UAuM,Freestyle Frisbee: Ayal and Daniel (A*W),New York Freestyle Frisbee,2017-08-25T16:00:38Z,643,14,0,Freestyle,freestyle frisbee
o8q7auLARMQ,INSANE catch by Pittsburgh’s Tristan Yarter! #highlights #frisbee,Ultiworld - Ultimate Frisbee,2024-11-10T21:22:57Z,138328249,2778770,9193,Freestyle,freestyle frisbee
Rbk5VY9cr94,"Freestyle Frisbee: Alex Leist, Jakub Kostel, Giovanni Coppo",New York Freestyle Frisbee,2016-08-01T15:45:30Z,3857,37,1,Freestyle,freestyle frisbee
IgGk3TUGngQ,Incredible Dog Challenge: Freestyle Disc National Finals | NBC Sports,NBC Sports,2024-12-02T01:16:29Z,22186,137,5,Freestyle,freestyle frisbee
qOuV_hi0HC8,20 Cool Frisbee Trick Throws and Skills - Frisbee Freestyle,Ultimate101,2019-05-15T03:43:40Z,65697,783,27,Freestyle,freestyle frisbee
kH32yWknK9U,Freestyle Frisbee: One-on-one with Deano,William Ho,2026-01-22T18:26:15Z,73,5,4,Freestyle,freestyle frisbee
cRZ7wkjMhxY,Throw so good it came back for more! 🥏#frisbee #boomerang #flyingdisc #trickshot #keeplifefun,Waboba,2025-02-26T16:49:31Z,693482,4262,54,Freestyle,freestyle frisbee
U-kgHfRNDik,"Freestyle Frisbee - The Catch of the same day (with Dani, Harry, Benno &amp; Olli) ",olli.option,2025-10-03T14:11:06Z,115,7,4,Freestyle,freestyle frisbee
3EEmmXiSrNk,Why Couldnt He Just Catch It?!🐕🥏#dog #pets #frisbee  #freestyle #challenge #trickshot #fitness,Frisbiano Ronaldo,2025-03-18T01:06:03Z,28659,287,7,Freestyle,freestyle frisbee
kYsPyYWgq9o,"Flying Disc 1st Place - Incredible Dog Challenge 2015 Huntington Beach, CA",Purina Pro Plan,2015-07-02T19:37:21Z,1852386,9713,NA,Canine Disc,disc dog | canine disc
IgGk3TUGngQ,Incredible Dog Challenge: Freestyle Disc National Finals | NBC Sports,NBC Sports,2024-12-02T01:16:29Z,22186,137,5,Canine Disc,disc dog | canine disc
gcHHYy-keU4,Teach Your Dog to Catch a Disc (Step-by-Step EASY Guide),McCann Dog Training,2025-08-30T12:30:51Z,7937,174,9,Canine Disc,disc dog | canine disc
fmqATAER6eM,Learn To Throw Like A Disc Dog Pro *HINT* It&#39;s ALL In The Wrist;),McCann Dog Training,2019-05-20T23:30:00Z,54679,1007,45,Canine Disc,disc dog | canine disc
trrQfKSNewk,What are Disc Dogs? How They Compete and How To Train Your Dog!,Scott Stokely,2024-05-01T15:23:48Z,1989,68,13,Canine Disc,disc dog | canine disc
VPwyTSHIAVA,Incredible Dog Challenge 2025: Freestyle Flying Disc National Finals | NBC Sports,NBC Sports,2025-12-01T01:01:33Z,3470,44,2,Canine Disc,disc dog | canine disc
xEkws7jQt2k,Incredible Dog Challenge 2025: Freestyle Flying Disc Competition Eastern Regional | NBC Sports,NBC Sports,2025-07-06T22:03:53Z,9087,50,2,Canine Disc,disc dog | canine disc
xUXBXCFqwwc,"Incredible Dog Challenge: Weave, Flying Disc, Fetch It National Final | NBC Sports",NBC Sports,2024-06-17T14:47:50Z,137301,443,21,Canine Disc,disc dog | canine disc
r_cTqAd-Vfg,Frisbee Dog Training,Wild Dogs,2024-05-24T15:48:58Z,59908,2467,57,Canine Disc,disc dog | canine disc
sGhePFV_iw0,Teach Your Dog To Play Frisbee | Dog Training,Official SuperDogs,2020-04-25T14:00:20Z,32984,488,30,Canine Disc,disc dog | canine disc
HPGkH3Dm7Yo,How to Train Your Dog to Play Frisbee!,Zak George’s Dog Training Revolution,2017-11-11T16:00:03Z,200242,5768,253,Canine Disc,disc dog | canine disc
YaoH9lZ6ZM4,1st Place Freestyle Flying Disc - Incredible Dog Challenge 2024,Purina,2024-07-15T20:34:34Z,3812,NA,NA,Canine Disc,disc dog | canine disc
zvX1KNYhsy8,Disc Dog Floater Toss - Andrea Rigler,Disc Dog University,2019-07-23T21:57:53Z,11936,240,5,Canine Disc,disc dog | canine disc
9mNrrjiqt4Y,Frisbee Throwing Tips From A 5X World Champion Of Disc Dog #Shorts,McCann Dog Training,2021-10-12T11:15:00Z,68554,1777,18,Canine Disc,disc dog | canine disc
ck9PI_t2vV8,Disc Dog Training: How to Throw a Roller,Blue-9 Pet Products,2021-07-22T01:33:50Z,4080,55,1,Canine Disc,disc dog | canine disc
AIFOZsn-bFE,How to Teach your Dog to Catch a Frisbee in the Air,Zak George’s Dog Training Revolution,2012-06-06T08:22:25Z,457726,8577,362,Canine Disc,disc dog | canine disc
BYrmhSS3TJM,Product review dog discs hyperflite and hero discs,Mindy’s Channel,2019-01-02T14:30:35Z,3490,38,17,Canine Disc,disc dog | canine disc
XVVsC-j1QOw,My favorite dog disc; the Chuckit Zipflight,K-Slay Plays,2020-05-12T07:14:21Z,3434,48,13,Canine Disc,disc dog | canine disc
kcCKJpQAnxs,Disc Dog - how to start the training,Naturally Happy Dogs,2021-06-09T08:38:25Z,22059,358,13,Canine Disc,disc dog | canine disc
qHwIhiwpHgc,Incredible Dog Challenge: Dog Diving National Championship | NBC Sports,NBC Sports,2024-06-17T14:39:59Z,3385399,11647,195,Canine Disc,disc dog | canine disc
I_uXxqyv8ik,"Top Dogs: Flying Disc Dogs from Stockton, California",Top Dogs Television,2020-03-20T15:16:38Z,2367,9,0,Canine Disc,disc dog | canine disc
22kdCijDcgA,Freestyle disc dog tricks with our ACD Psycho Suzi! #rescuedog #cattledog #frisbeedog #dogshorts,Fairly Odd Dogs,2025-07-13T17:26:14Z,5583,265,14,Canine Disc,disc dog | canine disc
_Pwuug52T7U,Best Dog Frisbee | Nerf Flyer is Strong and Flies Far!,JMG ENTERPRISES  ,2023-01-03T02:18:55Z,4922,44,18,Canine Disc,disc dog | canine disc
aZvNHojzX0M,Two Disc Dog Drills- Mark Muir- Dog Training Frisbee,Kikopup,2011-12-08T06:37:44Z,13489,106,6,Canine Disc,disc dog | canine disc
qoi_KwgpLcQ,This dog caught a 109 yard frisbee catch! #shorts #frisbee,Sporty,2024-03-13T20:00:31Z,1628214,112659,3202,Canine Disc,disc dog | canine disc
kYsPyYWgq9o,"Flying Disc 1st Place - Incredible Dog Challenge 2015 Huntington Beach, CA",Purina Pro Plan,2015-07-02T19:37:21Z,1852386,9713,NA,Overall,overall flying disc | overall frisbee
o8q7auLARMQ,INSANE catch by Pittsburgh’s Tristan Yarter! #highlights #frisbee,Ultiworld - Ultimate Frisbee,2024-11-10T21:22:57Z,138328249,2778770,9193,Overall,overall flying disc | overall frisbee
PepPQkYkYRM,Greatest Frisbee Throw (via brodiesmith),CLASH ON,2024-02-14T14:20:54Z,419112,4267,55,Overall,overall flying disc | overall frisbee
wk_T7mrDp9I,Guy that won&#39;t call a &#39;flying disc&#39; a &#39;frisbee&#39;,Fairbairn Films,2023-01-30T07:43:16Z,143767,11163,537,Overall,overall flying disc | overall frisbee
YgaUxFOPpg4,Ultimate Frisbee Top 10 Plays | 2025 UFA season,UFA Ultimate Frisbee Association,2025-08-29T14:47:29Z,454475,2943,76,Overall,overall flying disc | overall frisbee
dxBiaWaAyd8,New Viral Gadgets!😍 Awesome Flying Disc Montage✨ |#shorts #gadgets,Quick Gadgets,2023-07-30T05:30:20Z,619509,NA,50,Overall,overall flying disc | overall frisbee
VR97dX8lkfQ,How to Choose the Right Frisbee (Flying Disc),Frisbee Rob,2018-01-05T15:51:57Z,25427,352,36,Overall,overall flying disc | overall frisbee
-ObxHQjran8,Flying Disc Crochet Pattern &amp; Tutorial,Jayda InStitches,2018-06-22T13:32:12Z,77958,2010,375,Overall,overall flying disc | overall frisbee
cRZ7wkjMhxY,Throw so good it came back for more! 🥏#frisbee #boomerang #flyingdisc #trickshot #keeplifefun,Waboba,2025-02-26T16:49:31Z,693482,4262,54,Overall,overall flying disc | overall frisbee
IVfjTNIuubQ,Disc Golf Ace by Jakson Griffith,Innova Discs,2021-06-13T15:12:29Z,4218191,90223,1438,Overall,overall flying disc | overall frisbee
Ldgt7ZYxTcU,Top 10 Moments of the 2022 Disc Golf Pro Tour Championship,JomezPro,2022-10-18T18:00:10Z,347839,2487,123,Overall,overall flying disc | overall frisbee
AF_ozvLAKps,His Frisbee Skills Are Insane (@frisbeeyourself),FitFix ,2024-08-31T14:00:09Z,348653,10044,133,Overall,overall flying disc | overall frisbee
4HI2ZYXzTTM,The Frisbee Show - Episode 1 - 2019 World Overall Flying Disc Championships,World Flying Disc Federation,2019-07-08T05:18:30Z,609,17,1,Overall,overall flying disc | overall frisbee
MX7DNybDmPI,Innova Roadrunner Disc Review The FLIPPIEST Fairway Driver? #discgolf #innovadiscgolf #shorts,Discfluencer,2024-11-14T21:06:31Z,332980,1923,147,Overall,overall flying disc | overall frisbee
jhllUYDLVIQ,The flying disc that GLOWS?! 👀 #waboba #frisbee #toys #glowinthedark #nighttime,Waboba,2025-09-09T15:08:16Z,124268,499,7,Overall,overall flying disc | overall frisbee
Nxtas7X_-Qw,How To Throw Really Far,Latitude 64,2024-05-08T14:52:27Z,1223570,21802,157,Overall,overall flying disc | overall frisbee
grOEu3eNJSc,SUUUUIII!!  #ronaldo #frisbee #trickshot #b9omerang,Frisbiano Ronaldo,2024-11-07T22:48:20Z,418868,4975,102,Overall,overall flying disc | overall frisbee
aNCuZJe1zQk,Best Ultimate Frisbee Highlights | Part 1,Everything Ultimate,2015-05-30T19:00:00Z,2176847,14031,327,Overall,overall flying disc | overall frisbee
wAxf8YqoXgA,Can The World Record Frisbee Fly The Length Of This Stadium?,How Ridiculous,2021-09-10T22:00:17Z,6025376,82183,3886,Overall,overall flying disc | overall frisbee
_C5SJPgZD-U,The RAW Cone Flying Disc 🥏💨💨,RawPapersOfficial,2024-09-03T15:25:54Z,286679,9539,59,Overall,overall flying disc | overall frisbee
_jEa6LKpnxs,how’s this thing affect a discs flight?!🤔🥏,J-Milly Disc Golf,2024-10-21T17:49:37Z,923923,36209,217,Overall,overall flying disc | overall frisbee
SikO-wqr2RU,The superior flying disc 🥏 #waboba #frisbee #discgolf #trickshot #silicone,Waboba,2025-10-10T16:00:52Z,43783,219,6,Overall,overall flying disc | overall frisbee
6G8Iaf5X-dE,"Caleb Hall throws the World’s Longest Recorded Ace. North Cove DGC. Star Destroyer, 611 ft! #shorts",Innova Discs,2023-03-23T18:34:11Z,3261171,84039,1434,Overall,overall flying disc | overall frisbee
DipTwQXomuM,&quot;TOSY Flying Disc – RGB Lights &amp; Smart Modes for Epic Night Fun! 🌈✨&quot; #maanivstech #tech #amazon,MaaniVsTech,2025-01-17T13:39:52Z,9117,59,1,Overall,overall flying disc | overall frisbee
_2km8y_vALk,Jeremy Koling Huge Disc Golf Drive at the Japan Open! 🥏💪,Disc Golf United,2023-05-20T01:54:37Z,1119454,8509,140,Overall,overall flying disc | overall frisbee
